,dt,LeadR,MidR,LagR,Lead,Mid,Lag,LL,LLStrong,mktrf,smb,hml,ALeadR,AMidR,ALagR,ALead,AMid,ALag,ALL,ALLStrong,dtt,ex_LL,ex_LLStrong,rf,_merge,ex_Lead,ex_Mid,ex_Lag
231,19910430,0.003577750480425932,-0.0030934146174777044,0.01292895644341358,0.005803269768259698,-0.0008678953296439385,0.015154475731247346,-0.00935120596298765,-0.017505448164672734,-0.28,0.51,1.4,4.29330057651108,-3.71209754097324,15.5147477320962,6.963923721911519,-1.04147439557268,18.18537087749676,-11.221447155585121,-21.006537797607237,199104,-11.221447155585121,-21.006537797607237,0.53,both,0.603923721911519,-7.401474395572681,11.82537087749676
232,19910531,0.05623249388725603,0.03313037739377487,0.03672463546602604,0.05993345613744115,0.036831339643959994,0.04042559771621117,0.019507858421229984,-0.010970113721160676,3.64,-0.34,-0.55,67.4789926647072,39.756452872529756,44.0695625592312,71.92014736492932,44.19760757275187,48.510717259453315,23.40943010547588,-13.16413646539272,199105,23.40943010547588,-13.16413646539272,0.47,both,66.28014736492932,38.55760757275187,42.870717259453315
233,19910628,-0.047766242063111974,-0.04832671883020089,-0.04892892923445249,-0.04481638955573719,-0.04537686632282611,-0.045979076727077704,0.0011626871713405137,0.00022825494925458184,-4.94,0.06,1.19,-57.319490475734284,-57.99206259624097,-58.714715081342874,-53.77966746688452,-54.45223958739132,-55.17489207249324,1.3952246056086002,0.2739059391054,199106,1.3952246056086002,0.2739059391054,0.42,both,-58.81966746688452,-59.49223958739132,-60.21489207249324
234,19910731,0.07013086533541807,0.03907960969229696,0.04565564934460327,0.07160145357071218,0.04055019792759107,0.04712623757989738,0.0244752159908148,0.023869336926008823,4.24,-0.94,-1.29,84.1570384025016,46.89553163075628,54.78677921352384,85.92174428485451,48.6602375131092,56.55148509587675,29.37025918897776,28.643204311210557,199107,29.37025918897776,28.643204311210557,0.49,both,80.04174428485452,42.7802375131092,50.67148509587675
235,19910830,0.0287423284337735,0.0201931115278658,0.02959307793395148,0.03167918599618175,0.023129969090274045,0.03252993549635973,-0.0008507495001779802,-0.009893474543059846,2.32,1.6,-0.8,34.4907941205282,24.23173383343896,35.51169352074168,38.01502319541804,27.7559629083288,39.03592259563164,-1.02089940021348,-11.87216945167176,199108,-1.02089940021348,-11.87216945167176,0.46,both,32.495023195418035,22.2359629083288,33.515922595631636
236,19910930,-0.021144002240115065,-0.012866378542879095,-0.009321060135284177,-0.018215744553438582,-0.009938120856202612,-0.006392802448607694,-0.011822942104830888,-0.005290919868901372,-1.59,1.63,-1.0,-25.372802688137995,-15.4396542514548,-11.18527216234092,-21.8588934641262,-11.92574502744312,-7.671362938329121,-14.18753052579696,-6.34910384268156,199109,-14.18753052579696,-6.34910384268156,0.46,both,-27.3788934641262,-17.44574502744312,-13.19136293832912
237,19911031,0.017342388496361143,0.014026786462631858,0.023328300816267092,0.018802242510959615,0.01548664047723033,0.024788154830865564,-0.0059859123199059484,-0.009117955977539859,1.28,0.89,-0.48,20.810866195633317,16.83214375515816,27.993960979520406,22.56269101315152,18.58396857267636,29.745785797038604,-7.18309478388708,-10.94154717304776,199110,-7.18309478388708,-10.94154717304776,0.42,both,17.522691013151523,13.54396857267636,24.705785797038605
238,19911129,-0.028620670716455156,-0.04314439484170974,-0.052530294846025234,-0.02424749287388941,-0.038771216999143994,-0.04815711700345949,0.023909624129570078,0.04313656853369653,-4.19,-0.48,-1.92,-34.34480485974612,-51.773273810051634,-63.03635381523024,-29.096991448667282,-46.525460398972676,-57.78854040415128,28.691548955484002,51.7638822404358,199111,28.691548955484002,51.7638822404358,0.39,both,-33.77699144866728,-51.205460398972676,-62.46854040415128
239,19911231,0.07997399455999,0.10822366402797275,0.12563549926509449,0.08287675217972869,0.11112642164771143,0.12853825688483317,-0.04566150470510448,-0.06447613615700355,10.83,-2.25,-4.04,95.96879347198801,129.86839683356726,150.76259911811326,99.45210261567432,133.3517059772537,154.24590826179974,-54.79380564612528,-77.3713633884042,199112,-54.79380564612528,-77.3713633884042,0.38,both,94.89210261567432,128.79170597725368,149.68590826179974
240,19920131,-0.015588780531143836,0.004722106555616359,-0.0243122262608958,-0.014865191529696413,0.005445695557063781,-0.02358863725944838,0.008723445729751965,-0.02555019022169811,-0.59,8.46,4.53,-18.70653663737256,5.6665278667395595,-29.174671513074962,-17.83822983563568,6.53483466847644,-28.306364711337963,10.468134875702278,-30.66022826603772,199201,10.468134875702278,-30.66022826603772,0.34,both,-21.918229835635678,2.4548346684764395,-32.38636471133796
241,19920228,0.014964153921589042,0.011071768746584746,0.0001789547941494097,0.017133351318552127,0.013240966143547831,0.002348152191112495,0.014785199127439632,-0.006267782256513407,1.09,0.88,6.38,17.9569847059068,13.286122495901639,0.21474575297928,20.560021582262518,15.88915937225736,2.81778262933488,17.74223895292752,-7.5213387078160805,199202,17.74223895292752,-7.5213387078160805,0.28,both,17.20002158226252,12.52915937225736,-0.5422173706651203
242,19920331,-0.009494032004597445,-0.033898760096634936,-0.02054255389272969,-0.00588652839709383,-0.030291256489131318,-0.016935050285226076,0.011048521888132245,0.028428612518130076,-2.65,-1.02,3.67,-11.39283840551688,-40.67851211596189,-24.65106467127552,-7.06383407651256,-36.34950778695756,-20.322060342271197,13.25822626575864,34.114335021756,199203,13.25822626575864,34.114335021756,0.34,both,-11.14383407651256,-40.42950778695756,-24.4020603422712
243,19920430,0.03371729025614828,0.009244877768442829,0.0204765449286103,0.03587401203903845,0.011401599551332998,0.02263326671150047,0.013240745327537981,-0.006792837971163736,1.08,-6.1,4.32,40.460748307377834,11.093853322131359,24.571853914332358,43.04881444684609,13.68191946159948,27.15992005380048,15.88889439304548,-8.15140556539644,199204,15.88889439304548,-8.15140556539644,0.32,both,39.20881444684609,9.84191946159948,23.31992005380048
244,19920529,0.010429843062674768,0.010651381423234737,-0.016514460449862607,0.012581923407007442,0.012803461767567411,-0.014362380105529931,0.026944303512537373,0.03377244594783794,0.3,0.39,1.25,12.51581167520964,12.78165770788164,-19.81735253983512,15.09830808840888,15.364154121080881,-17.23485612663588,32.33316421504476,40.526935137405474,199205,32.33316421504476,40.526935137405474,0.28,both,11.738308088408878,12.00415412108088,-20.59485612663588
245,19920630,-0.020518624379536582,-0.027616126683586765,-0.005159364194527326,-0.017655345925706972,-0.024752848229757155,-0.002296085740697716,-0.015359260185009256,-0.011248690816830161,-2.34,-3.1,3.39,-24.622349255443797,-33.13935202030404,-6.19123703343276,-21.186415110848277,-29.70341787570852,-2.75530288883724,-18.43111222201104,-13.49842898019612,199206,-18.43111222201104,-13.49842898019612,0.32,both,-25.026415110848276,-33.54341787570852,-6.5953028888372405
246,19920731,0.04555249970965714,0.034108886350580764,0.03863895001315075,0.048407603207158874,0.036963989848082496,0.04149405351065248,0.006913549696506392,0.04293116493705769,3.77,-0.43,-0.53,54.66299965158852,40.93066362069684,46.36674001578084,58.08912384859055,44.35678781769888,49.79286421278288,8.29625963580756,51.51739792446912,199207,8.29625963580756,51.51739792446912,0.31,both,54.369123848590554,40.63678781769888,46.07286421278288
247,19920831,-0.020947505579541396,-0.021803754821825495,-0.03010645732075337,-0.018812274262815402,-0.0196685235050995,-0.027971226004027377,0.009158951741211976,0.05141013225390929,-2.38,-0.11,-1.05,-25.13700669544956,-26.164505786190485,-36.12774878490396,-22.574729115378478,-23.602228206119403,-33.56547120483276,10.99074208945428,61.692158704691046,199208,10.99074208945428,61.692158704691046,0.26,both,-25.69472911537848,-26.722228206119404,-36.68547120483276
248,19920930,0.0005686260789709409,0.009957597767038499,0.019732781438767725,0.0026993078971525976,0.012088279585220156,0.02186346325694938,-0.019164155359796785,-0.012834348244669181,1.19,0.55,-0.24,0.68235129476508,11.94911732044608,23.67933772652124,3.239169476583,14.50593550226412,26.23615590833916,-22.996986431756042,-15.40121789360292,199209,-22.996986431756042,-15.40121789360292,0.26,both,0.11916947658300003,11.385935502264118,23.11615590833916
249,19921030,-0.022960560212008152,0.009781553701488373,0.014003366962210533,-0.018708256881037222,0.014033857032459303,0.018255670293181463,-0.03696392717421869,-0.003641358354472988,1.02,2.05,-2.09,-27.55267225440972,11.737864441785959,16.8040403546526,-22.44990825724464,16.84062843895116,21.906804351817684,-44.35671260906232,-4.3696300253674805,199210,-44.35671260906232,-4.3696300253674805,0.23,both,-25.209908257244642,14.08062843895116,19.146804351817682
250,19921130,0.008257877763582057,0.03724424521310567,0.05959609027325925,0.011080742971768366,0.040067110421291977,0.06241895548144556,-0.0513382125096772,-0.047967666485401954,4.13,3.7,-1.47,9.9094533162984,44.69309425572672,71.51530832791104,13.29689156612196,48.08053250555028,74.9027465777346,-61.60585501161264,-57.56119978248228,199211,-61.60585501161264,-57.56119978248228,0.23,both,10.53689156612196,45.32053250555028,72.1427465777346
251,19921231,0.01495022616769276,0.010858253290254843,0.026897986327892583,0.016357685703231206,0.01226571282579329,0.02830544586343103,-0.011947760160199824,-0.011151139386229941,1.53,1.65,2.52,17.94027140123124,13.02990394830576,32.277583593471,19.62922284387744,14.718855390951841,33.96653503611719,-14.337312192239759,-13.38136726347588,199212,-14.337312192239759,-13.38136726347588,0.28,both,16.26922284387744,11.358855390951842,30.606535036117194
252,19930129,-0.0002804092176419844,0.007701257178473288,0.008947789726537536,0.003233294225787399,0.011214960621902671,0.01246149316996692,-0.009228198944179521,-0.005739397527904066,0.93,2.05,5.89,-0.33649106117028,9.24150861416784,10.737347671844999,3.8799530709447603,13.45795274628312,14.953791803960282,-11.073838733015402,-6.887277033484801,199301,-11.073838733015402,-6.887277033484801,0.23,both,1.11995307094476,10.69795274628312,12.193791803960282
253,19930226,0.02245072669297783,-0.004403342395985188,0.014478718921638857,0.024551567029112053,-0.002302502059850964,0.01657955925777308,0.007972007771338972,0.02352344949967507,0.13,-3.43,6.45,26.94087203157336,-5.28401087518212,17.374462705966558,29.4618804349344,-2.76300247182108,19.8954711093276,9.566409325606681,28.228139399610004,199302,9.566409325606681,28.228139399610004,0.22,both,26.8218804349344,-5.403002471821081,17.2554711093276
254,19930331,0.022230710082548337,0.02204562109748779,0.027036265933863834,0.02362833412168191,0.02344324513662136,0.028433889972997405,-0.004805555851315497,0.0016228875903315648,2.3,0.25,1.27,26.676852099057957,26.45474531698524,32.44351912063656,28.35400094601828,28.13189416394556,34.12066796759688,-5.766667021578479,1.9474651083978,199303,-5.766667021578479,1.9474651083978,0.25,both,25.35400094601828,25.13189416394556,31.12066796759688
255,19930430,0.0006524642840575997,-0.03957592320173659,-0.02135685305168981,0.004141647815111363,-0.03608673967068283,-0.017867669520636047,0.02200931733574741,-0.019655517410867455,-3.05,-0.68,2.64,0.782957140869,-47.4911078420838,-25.62822366202776,4.969977378133559,-43.304087604819365,-21.4412034247632,26.411180802896876,-23.58662089304088,199304,26.411180802896876,-23.58662089304088,0.24,both,2.0899773781335593,-46.18408760481937,-24.321203424763198
256,19930528,0.010477930835616803,0.02850008928203241,0.0401658513156334,0.013259572003905854,0.03128173045032146,0.04294749248392245,-0.029687920480016596,-0.009904977042526257,2.88,1.96,-3.42,12.573517002740159,34.20010713843888,48.199021578760075,15.911486404686958,37.53807654038568,51.536990980706875,-35.62550457601979,-11.88597245103144,199305,-35.62550457601979,-11.88597245103144,0.22,both,13.271486404686957,34.89807654038568,48.896990980706875
257,19930630,0.014473049428240401,-0.0027203905485381676,0.014663915311429567,0.015166530704246171,-0.002026909272532398,0.015357396587435337,-0.00019086588318916603,0.02260175797797219,0.31,-0.3,2.62,17.367659313888478,-3.26446865824572,17.596698373715398,18.19983684509532,-2.43229112703876,18.42887590492236,-0.22903905982692,27.122109573566522,199306,-0.22903905982692,27.122109573566522,0.25,both,15.19983684509532,-5.43229112703876,15.42887590492236
258,19930730,0.010359497522243204,-0.013947533564902552,0.019841794504536266,0.011745498908244405,-0.01256153217890135,0.021227795890537467,-0.009482296982293062,-0.013336344033453506,-0.34,0.95,3.26,12.43139702669184,-16.737040277883,23.81015340544344,14.094598689893278,-15.073838614681561,25.47335506864488,-11.3787563787516,-16.0036128401442,199307,-11.3787563787516,-16.0036128401442,0.24,both,11.214598689893279,-17.953838614681562,22.593355068644883
259,19930831,0.024478826172384633,0.0430207493078188,0.03337280387520088,0.026554950739858713,0.04509687387529288,0.03544892844267496,-0.008893977702816244,-0.0054762677276316875,3.72,0.32,-0.44,29.374591406861516,51.624899169382566,40.04736465024096,31.86594088783044,54.11624865035136,42.53871413120988,-10.67277324337944,-6.571521273157919,199308,-10.67277324337944,-6.571521273157919,0.25,both,28.86594088783044,51.11624865035136,39.53871413120988
260,19930930,-0.01455934225563522,-0.0038531942822663677,0.017230147522369794,-0.013178126786022103,-0.0024719788126532504,0.018611362991982912,-0.03178948977800501,-0.023897029135965146,-0.12,3.12,-0.48,-17.471210706762243,-4.623833138719561,20.67617702684364,-15.81375214322652,-2.96637457518384,22.33363559037948,-38.147387733605996,-28.67643496315812,199309,-38.147387733605996,-28.67643496315812,0.26,both,-18.93375214322652,-6.08637457518384,19.21363559037948
261,19931029,0.019721987936664215,0.02511906034707761,-0.019056883658736826,0.023859918971146893,0.029256991381560286,-0.014918952624254146,0.03877887159540104,0.04305234258076207,1.41,1.44,-1.56,23.66638552399704,30.142872416493123,-22.868260390484163,28.63190276537616,35.10838965787224,-17.90274314910492,46.534645914481196,51.662811096914396,199310,46.534645914481196,51.662811096914396,0.22,both,25.99190276537616,32.46838965787224,-20.542743149104922
262,19931130,-0.019552117376196478,-0.016321541374602466,-0.026521718674215093,-0.01680486462894374,-0.013574288627349728,-0.023774465926962356,0.006969601298018616,0.011877693682630652,-1.89,-1.43,-0.26,-23.46254085143568,-19.585849649522878,-31.826062409057997,-20.165837554732438,-16.28914635281964,-28.529359112354758,8.363521557622319,14.253232419156719,199311,8.363521557622319,14.253232419156719,0.25,both,-23.165837554732438,-19.28914635281964,-31.529359112354758
263,19931231,0.028139532036080085,0.022212516118680293,0.0015470176667325094,0.030194326556628105,0.024267310639228313,0.0036018121872805294,0.026592514369347574,0.0032630303077473242,1.65,1.22,0.58,33.767438443296,26.655019342416242,1.856421200079,36.23319186795372,29.12077276707396,4.3221746247366,31.911017243217,3.91563636929676,199312,31.911017243217,3.91563636929676,0.23,both,33.47319186795372,26.360772767073957,1.5621746247365995
264,19940131,0.011889628468622918,0.04018925692392868,0.033575547815537614,0.011889628468622918,0.04018925692392868,0.033575547815537614,-0.021685919346914696,-0.007333762138406953,2.87,0.13,2.09,14.267554162347478,48.227108308714314,40.29065737864512,14.267554162347478,48.227108308714314,40.29065737864512,-26.023103216297518,-8.80051456608828,199401,-26.023103216297518,-8.80051456608828,0.25,both,11.267554162347478,45.227108308714314,37.29065737864512
265,19940228,-0.04278392184567676,-0.022525404464184367,-0.020279677425430822,-0.04004981384841095,-0.019791296466918556,-0.01754556942816501,-0.02250424442024594,0.015331435563845152,-2.56,2.72,-1.41,-51.34070621481204,-27.03048535702116,-24.335612910516964,-48.05977661809308,-23.7495557603022,-21.054683313798,-27.00509330429508,18.39772267661412,199402,-27.00509330429508,18.39772267661412,0.21,both,-50.579776618093085,-26.2695557603022,-23.574683313798
266,19940331,-0.04993246501655827,-0.04998689686050465,-0.03983052691217841,-0.04720581198315669,-0.04726024382710307,-0.037103873878776825,-0.010101938104379864,-0.0017119045278223347,-4.78,-0.97,1.33,-59.91895801986984,-59.98427623260552,-47.796632294614085,-56.64697437978792,-56.712292592523596,-44.52464865453216,-12.12232572525576,-2.05428543338676,199403,-12.12232572525576,-2.05428543338676,0.27,both,-59.88697437978792,-59.9522925925236,-47.76464865453216
267,19940429,0.007467619189292294,0.007239616809896647,0.024412031180645884,0.008147428842589241,0.007919426463193595,0.025091840833942832,-0.01694441199135359,-0.005774032986964528,0.68,-0.92,1.68,8.961143027150639,8.687540171875922,29.29443741677496,9.77691461110704,9.5033117558322,30.11020900073136,-20.3332943896242,-6.928839584357399,199404,-20.3332943896242,-6.928839584357399,0.27,both,6.53691461110704,6.2633117558322,26.870209000731357
268,19940531,-0.019315515198826134,0.004952609238539205,0.03087744183453147,-0.01727747172056516,0.006990652716800181,0.032915485312792446,-0.050192957033357605,0.015671903910900856,0.58,-2.02,0.17,-23.17861823859132,5.94313108624704,37.05293020143768,-20.73296606467812,8.388783260160121,39.49858237535088,-60.231548440029115,18.80628469308096,199405,-60.231548440029115,18.80628469308096,0.31,both,-24.45296606467812,4.668783260160121,35.77858237535088
269,19940630,-0.03471864032170411,-0.02962573276824026,-0.0269261223594583,-0.03200677591492449,-0.026913868361460643,-0.024214257952678682,-0.00779251796224581,0.00592480301107378,-3.03,-0.48,1.68,-41.662368386044925,-35.55087932188824,-32.311346831349965,-38.40813109790928,-32.29664203375272,-29.05710954321432,-9.35102155469496,7.1097636132884405,199406,-9.35102155469496,7.1097636132884405,0.31,both,-42.12813109790928,-36.01664203375272,-32.77710954321432
270,19940729,0.038403199489968676,0.027856004497429296,0.024486283303987194,0.04178386209984025,0.031236667107300872,0.02786694591385877,0.013916916185981482,0.009690757645517252,2.82,-1.77,0.97,46.08383938796232,33.42720539691504,29.38353996478452,50.14063451980824,37.48400052876096,33.44033509663044,16.700299423177682,11.62890917462064,199407,16.700299423177682,11.62890917462064,0.28,both,46.78063451980824,34.12400052876096,30.080335096630442
271,19940831,0.019403701527621567,0.047285361159918556,0.02570861189308952,0.0234468282122577,0.05132848784455469,0.029751738577725652,-0.006304910365467951,-0.009888579028405876,4.01,1.44,-3.45,23.284441833145802,56.7424333919022,30.850334271707403,28.13619385470924,61.59418541346552,35.70208629327072,-7.56589243856148,-11.86629483408696,199408,-7.56589243856148,-11.86629483408696,0.37,both,23.696193854709243,57.15418541346552,31.26208629327072
272,19940930,-0.019408536362189855,-0.015725534362217162,-0.05134675691020361,-0.017395113543397834,-0.01371211154342514,-0.049333334091411586,0.03193822054801375,0.025247366849941243,-2.31,2.67,-1.81,-23.29024363462776,-18.870641234660518,-61.61610829224432,-20.874136252077356,-16.45453385211012,-59.200000909693806,38.325864657616435,30.296840219929443,199409,38.325864657616435,30.296840219929443,0.37,both,-25.314136252077354,-20.894533852110122,-63.6400009096938
273,19941031,0.00329907121867738,0.022036230009565408,0.0017074825063310528,0.003968863583044419,0.022706022373932447,0.0023772748706980917,0.001591588712346327,0.013405275005616998,1.34,-2.2,-2.36,3.9588854624127605,26.443476011478484,2.0489790075972,4.76263629965328,27.24722684871888,2.8527298448376004,1.90990645481556,16.08633000674028,199410,1.90990645481556,16.08633000674028,0.38,both,0.20263629965327912,22.68722684871888,-1.7072701551624
274,19941130,-0.032832041986936136,-0.038504074259241294,-0.055587018459668666,-0.030154665815584028,-0.035826698087889186,-0.05290964228831656,0.02275497647273253,0.03386444102968806,-4.04,-0.17,-0.05,-39.398450384323326,-46.204889111089436,-66.70442215160232,-36.1855989787008,-42.99203770546692,-63.4915707459798,27.305971767278997,40.6373292356256,199411,27.305971767278997,40.6373292356256,0.37,both,-40.6255989787008,-47.43203770546692,-67.9315707459798
275,19941230,0.029694120327129543,0.005105066728819992,0.011994636816651043,0.03169679055409864,0.007107736955789087,0.013997307043620138,0.0176994835104785,0.012653052859451492,0.86,0.05,0.27,35.6329443925554,6.12608007458388,14.3935641799812,38.03614866491832,8.5292843469468,16.796768452344118,21.2393802125742,15.183663431341682,199412,21.2393802125742,15.183663431341682,0.44,both,32.75614866491832,3.2492843469468005,11.516768452344117
276,19950131,0.024950843759482047,0.008266401200812226,0.04584743755853868,0.027615733832766456,0.010931291274096635,0.04851232763182309,-0.02089659379905663,0.0048557887034791775,1.8,-2.95,1.64,29.941012511378396,9.91968144097464,55.01692507024632,33.138880599319684,13.11754952891592,58.2147931581876,-25.07591255886792,5.82694644417492,199501,-25.07591255886792,5.82694644417492,0.42,both,28.098880599319685,8.07754952891592,53.1747931581876
277,19950228,0.025737424117516172,0.03554919784462579,0.04766138287844404,0.0283952314264862,0.03820700515359582,0.05031919018741407,-0.02192395876092787,-0.021187894877915142,3.63,-0.33,0.38,30.88490894101932,42.659037413550834,57.19365945413279,34.07427771178344,45.84840618431496,60.383028224896805,-26.30875051311336,-25.425473853498122,199502,-26.30875051311336,-25.425473853498122,0.4,both,29.274277711783437,41.048406184314956,55.58302822489681
278,19950331,0.015323304877565155,0.03309347608816994,0.013190280680826874,0.01731137644814161,0.035081547658746395,0.01517835225140333,0.002133024196738281,-0.05004721119647179,2.18,-0.38,-2.05,18.38796585307812,39.71217130580388,15.828336816992161,20.77365173776992,42.09785719049556,18.21402270168396,2.55962903608584,-60.05665343576604,199503,2.55962903608584,-60.05665343576604,0.46,both,15.253651737769921,36.57785719049556,12.69402270168396
279,19950428,-0.01090252010092559,0.031132046225029256,0.014034073448654729,-0.0069342661326714135,0.03510030019328343,0.018002327416908905,-0.02493659354958032,-0.0505472652175403,2.11,-0.42,1.7,-13.083024121110597,37.35845547003504,16.84088813838564,-8.32111935920568,42.12036023194008,21.60279290029068,-29.923912259496362,-60.65671826104836,199504,-29.923912259496362,-60.65671826104836,0.44,both,-13.60111935920568,36.84036023194008,16.32279290029068
280,19950531,0.04089488325138322,0.024887340773573168,0.05049070063436304,0.042871167836363445,0.026863625358553394,0.052466985219343266,-0.009595817382979821,-0.020967801812516146,2.9,-2.25,1.92,49.07385990165984,29.86480892828772,60.588840761235595,51.44540140363607,32.23635043026396,62.960382263211834,-11.51498085957576,-25.16136217501932,199505,-11.51498085957576,-25.16136217501932,0.54,both,44.965401403636065,25.75635043026396,56.48038226321184
281,19950630,0.027856236321998084,0.029252816442309384,0.016592482142407664,0.029828622909769297,0.031225203030080598,0.018564868730178877,0.01126375417959042,0.03125794236519738,2.72,3.06,-2.99,33.4274835863976,35.10337973077116,19.910978570889117,35.79434749172304,37.4702436360966,22.27784247621456,13.516505015508482,37.509530838236756,199506,13.516505015508482,37.509530838236756,0.47,both,30.154347491723037,31.830243636096597,16.63784247621456
282,19950731,0.031370572105085835,0.04343991069666319,0.031478489508503654,0.03268290806309101,0.044752246654668364,0.03279082546650883,-0.00010791740341781902,-0.00772016906071768,3.72,2.23,-2.24,37.64468652610296,52.12789283599572,37.77418741020432,39.2194896757092,53.702695985601956,39.34899055981056,-0.12950088410136,-9.26420287286112,199507,-0.12950088410136,-9.26420287286112,0.45,both,33.8194896757092,48.30269598560196,33.94899055981056
283,19950831,0.00965910389781508,-0.004294546349146305,0.03289258704964802,0.011625027882087724,-0.0023286223648736615,0.03485851103392067,-0.02323348315183294,-0.07041488502971086,0.55,1.83,1.93,11.590924677378,-5.15345561897556,39.4711044595776,13.95003345850524,-2.79434683784832,41.830213240704715,-27.880179782199477,-84.49786203565296,199508,-27.880179782199477,-84.49786203565296,0.47,both,8.310033458505242,-8.43434683784832,36.190213240704715
284,19950929,0.051663152931519615,0.02559094694195637,0.04966157562301643,0.052971197405031686,0.02689899141546844,0.0509696200965285,0.0020015773085031857,-0.01934701182097605,3.35,-2.07,-0.95,61.99578351782352,30.709136330347565,59.59389074761968,63.56543688603793,32.27878969856208,61.1635441158342,2.4018927702037196,-23.2164141851712,199509,2.4018927702037196,-23.2164141851712,0.43,both,58.40543688603793,27.11878969856208,56.0035441158342
285,19951031,-0.009399023886807347,-0.01416136716280318,-0.023727124909476413,-0.006786352430242939,-0.011548695706238772,-0.021114453452912005,0.014328101022669066,0.00984356029735725,-1.52,-3.95,-0.09,-11.27882866416876,-16.993640595363722,-28.472549891371678,-8.14362291629148,-13.85843484748644,-25.3373441434944,17.1937212272028,11.81227235682864,199510,17.1937212272028,11.81227235682864,0.47,both,-13.783622916291481,-19.49843484748644,-30.9773441434944
286,19951130,0.03820892747698463,0.03812564177911586,0.05862446983139831,0.0395118590730757,0.03942857337520693,0.05992740142748938,-0.02041554235441368,-0.015528062743105704,3.95,-0.83,0.34,45.85071297238152,45.75077013493896,70.34936379767797,47.41423088769084,47.31428805024828,71.91288171298716,-24.49865082529632,-18.633675291726842,199511,-24.49865082529632,-18.633675291726842,0.42,both,42.37423088769084,42.27428805024828,66.87288171298715
287,19951229,0.03238527563156549,0.00642606918413058,0.013139377800143796,0.03368651180593133,0.007727305358496419,0.014440613974509634,0.019245897831421697,0.014758695382354258,1.03,0.37,1.41,38.86233075787848,7.7112830209566,15.76725336017244,40.42381416711757,9.27276643019568,17.328736769411517,23.09507739770592,17.710434458825038,199512,23.09507739770592,17.710434458825038,0.49,both,34.54381416711757,3.392766430195681,11.448736769411518
288,19960131,0.033989720914966236,0.02061281777010731,0.013867143479100504,0.039187901551743363,0.025810998406884438,0.019065324115877632,0.02012257743586573,0.0016897920309684247,2.26,-2.48,0.4,40.78766509795944,24.73538132412876,16.6405721749206,47.02548186209196,30.973198088261277,22.87838893905312,24.14709292303884,2.02775043716208,199601,24.14709292303884,2.02775043716208,0.43,both,41.865481862091954,25.813198088261277,17.71838893905312
289,19960229,-0.01272137123475154,0.02213139130664841,0.008846451499780908,-0.010782134001396666,0.024070628540003282,0.010785688733135781,-0.02156782273453245,-0.038224249896025214,1.33,2.06,-2.33,-15.265645481701801,26.55766956797808,10.61574179973708,-12.93856080167592,28.88475424800384,12.94282647976284,-25.881387281438883,-45.86909987523024,199602,-25.881387281438883,-45.86909987523024,0.39,both,-17.61856080167592,24.20475424800384,8.26282647976284
290,19960329,-0.006182079536471068,0.008560114747283128,0.02194333686803672,-0.002956273084858212,0.011785921198895984,0.025169143319649576,-0.02812541640450779,-0.04671271499403118,0.73,1.31,1.27,-7.4184954437652,10.27213769673972,26.332004241644036,-3.5475277018298406,14.14310543867508,30.202971983579395,-33.75049968540924,-56.055257992837326,199603,-33.75049968540924,-56.055257992837326,0.39,both,-8.22752770182984,9.46310543867508,25.522971983579396
291,19960430,-0.010622542605692767,0.023291853978819842,0.027410086851146008,-0.006764021705371307,0.027150374879141303,0.03126860775146747,-0.038032629456838773,0.015397950217347488,2.06,4.87,-4.02,-12.747051126831238,27.95022477458376,32.8921042213752,-8.11682604644556,32.580449854969565,37.522329301760884,-45.63915534820644,18.47754026081688,199604,-45.63915534820644,18.47754026081688,0.46,both,-13.63682604644556,27.060449854969566,32.00232930176088
292,19960531,0.03213195967735336,0.023167741237024978,0.024176445884976396,0.03405380464852579,0.025089586208197404,0.02609829085614882,0.007955513792376967,0.018551611523415154,2.36,3.16,-1.4,38.55835161282396,27.80128948442988,29.011735061971557,40.86456557823084,30.10750344983688,31.31794902737856,9.54661655085228,22.26193382809812,199605,9.54661655085228,22.26193382809812,0.42,both,35.82456557823084,25.06750344983688,26.27794902737856
293,19960628,0.01088715598727863,-0.010650491229356837,-0.0055778767414190415,0.012805314555053404,-0.008732332661582062,-0.003659718173644267,0.016465032728697673,-0.016818637348361663,-1.14,-3.64,1.92,13.06458718473432,-12.78058947522816,-6.6934520897028005,15.36637746606408,-10.4787991938984,-4.3916618083730405,19.75803927443712,-20.18236481803392,199606,19.75803927443712,-20.18236481803392,0.4,both,10.566377466064079,-15.2787991938984,-9.191661808373041
294,19960731,-0.05740350089196328,-0.0654210445329354,-0.03448029631912637,-0.055489014612448206,-0.06350655825342033,-0.0325658100396113,-0.022923204572836905,-0.007053545618073108,-5.97,-3.58,4.37,-68.88420107035584,-78.50525343952248,-41.37635558295156,-66.58681753493784,-76.20786990410437,-39.07897204753356,-27.507845487404282,-8.46425474168772,199607,-27.507845487404282,-8.46425474168772,0.45,both,-71.98681753493784,-81.60786990410438,-44.47897204753356
295,19960830,0.02249878522019753,0.02682480387506047,0.04446277776348656,0.023772670570516,0.02809868922537894,0.04573666311380503,-0.02196399254328903,-0.02420962210254019,2.76,2.29,-0.6,26.998542264237003,32.18976465007248,53.355333316183795,28.5272046846192,33.71842707045468,54.88399573656599,-26.3567910519468,-29.05154652304812,199608,-26.3567910519468,-29.05154652304812,0.41,both,23.607204684619198,28.79842707045468,49.96399573656599
