,dt,const,LeadR,MidR,LagR,Lead,ex_Lead,Mid,ex_Mid,Lag,ex_Lag,LL,ex_LL,LLStrong,ex_LLStrong,mktrf,smb,hml,rf
198,19880729,1,-0.005147932690027267,-0.005835640284099319,-0.03623970425006828,-1.0927734653207999,-7.2127734653208,-1.91802257820732,-8.03802257820732,-38.40289933737,-44.52289933737,37.3101258720492,37.3101258720492,50.07577496728884,50.07577496728884,-1.25,-0.19,2.26,0.51
199,19880831,1,-0.04378307029537243,-0.022321977835224716,-0.06601519319788485,-47.4763932152064,-54.5563932152064,-21.72308226302916,-28.80308226302916,-74.15494069822128,-81.23494069822128,26.67854748301488,26.67854748301488,40.503432170246526,40.503432170246526,-3.31,0.09,2.08,0.59
200,19880930,1,0.04097090965600306,0.032346774313176195,0.03840454022900281,54.20710839392628,46.767108393926286,43.858145982534,36.418145982534,51.12746508152605,43.68746508152605,3.0796433124002403,3.0796433124002403,32.04552848176116,32.04552848176116,3.3,-1.27,-0.67,0.62
201,19881031,1,0.015977623319253422,0.016458642861965918,-0.00206813617776027,23.1898843847778,15.869884384777798,23.767107836032803,16.447107836032803,1.5349729883613599,-5.785027011638641,21.654911396416317,21.654911396416317,30.167127413033402,30.167127413033402,1.15,-2.9,1.67,0.61
202,19881130,1,-0.014503927499357866,-0.01894420564103068,-0.03120300302231815,-13.40137688580168,-20.241376885801678,-18.72971065580904,-25.56971065580904,-33.44026751335404,-40.28026751335403,20.03889062755224,20.03889062755224,22.1322735712338,22.1322735712338,-2.29,-1.72,1.27,0.57
203,19881230,1,0.022703317079855716,0.011684573161711755,0.04018545716163352,31.23400543348272,23.67400543348272,18.011512731710038,10.451512731710038,52.21257353161608,44.65257353161608,-20.97856809813336,-20.97856809813336,-36.96873599921532,-36.96873599921532,1.49,1.94,-1.54,0.63
204,19890131,1,0.058995808599952654,0.05939723663434665,0.07175615478818871,75.76597280544445,69.16597280544445,76.24768644671724,69.64768644671724,91.07838823132776,84.47838823132777,-15.3124154258832,-15.3124154258832,-7.9714911968359194,-7.9714911968359194,6.1,-2.13,0.53,0.55
205,19890228,1,-0.012519010803412844,-0.022098858291705416,-0.03366116433920289,-11.06241692449152,-18.382416924491523,-22.55823391044252,-29.87823391044252,-36.43300116743952,-43.75300116743952,25.370584242948002,25.370584242948002,28.25459405651364,28.25459405651364,-2.25,2.77,0.86,0.61
206,19890331,1,0.024732111728408536,0.023102245719100436,-0.012487711613120827,35.59958670566928,27.559586705669282,33.64374749449956,25.603747494499558,-9.06420130416576,-17.104201304165763,44.66378800983516,44.66378800983516,89.7431365393188,89.7431365393188,1.57,0.73,0.48,0.67
207,19890428,1,0.027076595809137904,0.046533925136730075,0.04564222179166116,41.32988551106352,33.289885511063524,64.67868070417417,56.63868070417417,63.60863669009148,55.56863669009148,-22.27875117902784,-22.27875117902784,-23.18700711527868,-23.18700711527868,4.33,-0.6,-1.45,0.67
208,19890531,1,0.02201562906623399,0.042825526818520615,0.020292962713316907,32.26765821010644,22.78765821010644,57.23953551285036,47.75953551285036,30.200458586605915,20.720458586605915,2.0671996235004,2.0671996235004,19.1388661598742,19.1388661598742,3.35,-0.04,-0.84,0.79
209,19890630,1,-0.012411578690905093,-0.0026645959970254506,-0.030077302193719103,-11.013538729813801,-19.5335387298138,0.68284050284172,-7.83715949715828,-32.21240693319059,-40.73240693319059,21.1988682033768,21.1988682033768,23.8509701187066,23.8509701187066,-1.35,-1.01,2.17,0.71
210,19890731,1,0.0563310169438207,0.0896929789384617,0.0483403592561875,71.46506884185155,63.06506884185155,111.49942323542076,103.09942323542077,61.87627961669172,53.47627961669172,9.588789225159719,9.588789225159719,6.9327242619381595,6.9327242619381595,7.2,-4.02,-2.81,0.7
211,19890831,1,0.02119797989293323,0.017622157657339158,0.03852869574827627,25.437575871519837,16.557575871519838,21.14658918880692,12.266589188806922,46.23443489793144,37.35443489793144,-20.796859026411603,-20.796859026411603,-23.34504622022328,-23.34504622022328,1.44,0.53,0.65,0.74
212,19890929,1,0.004666559398012618,-0.0025226816527410324,-0.023159547241870852,8.491437542675401,0.6914375426754003,-0.1356517182288,-7.935651718228801,-24.89989042518468,-32.69989042518468,33.39132796786008,33.39132796786008,38.05082033661672,38.05082033661672,-0.76,0.3,-1.34,0.65
213,19891031,1,-0.011296573517152301,-0.03641854871727692,-0.04960876770954511,-7.786657451352,-15.946657451352,-37.93302769150152,-46.09302769150152,-53.76129048222336,-61.921290482223355,45.97463303087136,45.97463303087136,47.70199503594191,47.70199503594191,-3.67,-3.26,-1.09,0.68
214,19891130,1,0.02749694582549734,0.012293908736523244,-0.0003882472588009984,37.78102398581196,29.501023985811962,19.53737947904304,11.25737947904304,4.31879228465388,-3.961207715346119,33.46223170115796,33.46223170115796,38.49938980225092,38.49938980225092,1.03,-1.22,-1.08,0.69
215,19891229,1,0.03673275924592198,0.01120580571832241,0.011028787030624886,47.89186073767981,40.571860737679806,17.259516504560402,9.939516504560402,17.04709407932328,9.72709407932328,30.844766658356406,30.844766658356406,49.76517729837504,49.76517729837504,1.16,-2.38,0.24,0.61
216,19900131,1,-0.054571567151509646,-0.09153016349307151,-0.059230056627411085,-54.0844554036642,-60.9244554036642,-98.43477101353848,-105.27477101353848,-59.67464277474588,-66.51464277474588,5.59018737108168,5.59018737108168,-0.26324045620488,-0.26324045620488,-7.85,-1.3,0.89,0.57
217,19900228,1,0.027661943766517885,0.0033719669705797465,0.024533227553115423,37.90021487276256,31.06021487276256,8.752242717636841,1.9122427176368415,34.145755416679556,27.305755416679556,3.75445945608288,3.75445945608288,8.172310506035279,8.172310506035279,1.11,1.05,0.63,0.57
218,19900330,1,0.013090415608054202,0.021495239173026752,0.028173366028945705,21.333498729664917,13.653498729664918,31.41928700763204,23.73928700763204,39.43303923473472,31.75303923473472,-18.0995405050698,-18.0995405050698,-19.37122457948796,-19.37122457948796,1.83,1.48,-2.86,0.64
219,19900430,1,-0.0208002851907406,-0.03325487750459018,-0.02817439929827222,-22.16096431286988,-30.44096431286988,-37.10647508948928,-45.38647508948928,-31.0099012419078,-39.2899012419078,8.84893692903792,8.84893692903792,25.12882161179472,25.12882161179472,-3.36,-0.5,-2.58,0.69
220,19900531,1,0.09841367859991172,0.08796012640970152,0.09227913905715411,119.95832277606144,111.79832277606144,107.41406014780921,99.25406014780921,112.59687532475233,104.43687532475234,7.361447451309119,7.361447451309119,42.42742252179096,42.42742252179096,8.42,-2.56,-3.74,0.68
221,19900629,1,-0.005083124524357541,-0.010403844319031505,-0.025853317143653326,1.33634662034496,-6.22365337965504,-5.0485171332636,-12.6085171332636,-23.58788452280976,-31.14788452280976,24.92423114315484,24.92423114315484,62.317161079516204,62.317161079516204,-1.09,1.45,-2.01,0.63
222,19900731,1,-0.018621648198298063,-0.009447025748131815,-0.026800711259139003,-16.80325266474756,-24.96325266474756,-5.793705724548,-13.953705724548001,-26.61812833775664,-34.77812833775664,9.81487567300908,9.81487567300908,70.56919592288268,70.56919592288268,-1.9,-3.2,-0.01,0.68
223,19900831,1,-0.10988747297889458,-0.09987534241560779,-0.10516301294127053,-121.75002504593795,-129.67002504593793,-109.7354683699938,-117.6554683699938,-116.08067300078903,-124.00067300078904,-5.669352045148799,-5.669352045148799,40.34478115004711,40.34478115004711,-10.14,-3.59,1.6,0.66
224,19900928,1,-0.05263612652684918,-0.0760913420757613,-0.04373496281901366,-54.95666490212784,-62.156664902127844,-83.10292356082236,-90.30292356082236,-44.275268452725236,-51.47526845272523,-10.6813964494026,-10.6813964494026,2.120140361358,2.120140361358,-6.12,-3.67,0.74,0.6
225,19901031,1,0.0024854854320534546,-0.031176371197514697,0.0162083718721909,11.13352591469064,2.97352591469064,-29.26070204079096,-37.42070204079096,27.600989642855637,19.440989642855637,-16.46746372816488,-16.46746372816488,36.81545254626456,36.81545254626456,-1.92,-5.54,0.25,0.68
226,19901130,1,0.05806736031979689,0.07057687049962923,0.05795202234932481,72.37948305841873,65.53948305841872,87.39089527421748,80.55089527421748,72.2410774938522,65.4010774938522,0.13840556456640002,0.13840556456640002,-5.09283409552212,-5.09283409552212,6.35,0.33,-3.07,0.57
227,19901231,1,0.022420086940372917,0.02836124709690678,0.020118683338946904,31.3917632663682,24.191763266368202,38.52115545420875,31.321155454208753,28.63007894465688,21.43007894465688,2.7616843217112006,2.7616843217112006,-6.0789147375815995,-6.0789147375815995,2.46,0.82,-1.55,0.6
228,19910131,1,0.03970838451204849,0.05664490649817541,0.011031729503472993,52.12100031162661,45.88100031162661,72.444826694979,66.204826694979,17.709014301336,11.469014301336001,34.411986010290605,34.411986010290605,24.51294978767508,24.51294978767508,4.69,3.8,-1.84,0.52
229,19910228,1,0.09433312589816178,0.07499652381480548,0.05505310340573451,114.09061967467619,108.33061967467619,90.88669717464863,85.12669717464863,66.95459268376344,61.19459268376344,47.13602699091264,47.13602699091264,37.327132045574885,37.327132045574885,7.19,3.91,-0.6,0.48
230,19910328,1,0.05309470682375664,0.022427005231346546,0.02378842422753641,63.71364818850792,58.43364818850792,26.9124062776158,21.6324062776158,28.54610907304368,23.26610907304368,35.167539115464244,35.167539115464244,16.74428160257856,16.74428160257856,2.65,3.9,-1.2,0.44
231,19910430,1,0.003577750480425932,-0.0030934146174777044,0.01292895644341358,6.963923721911519,0.603923721911519,-1.04147439557268,-7.401474395572681,18.18537087749676,11.82537087749676,-11.221447155585121,-11.221447155585121,-21.006537797607237,-21.006537797607237,-0.28,0.51,1.4,0.53
232,19910531,1,0.05623249388725603,0.03313037739377487,0.03672463546602604,71.92014736492932,66.28014736492932,44.19760757275187,38.55760757275187,48.510717259453315,42.870717259453315,23.40943010547588,23.40943010547588,-13.16413646539272,-13.16413646539272,3.64,-0.34,-0.55,0.47
233,19910628,1,-0.047766242063111974,-0.04832671883020089,-0.04892892923445249,-53.77966746688452,-58.81966746688452,-54.45223958739132,-59.49223958739132,-55.17489207249324,-60.21489207249324,1.3952246056086002,1.3952246056086002,0.2739059391054,0.2739059391054,-4.94,0.06,1.19,0.42
234,19910731,1,0.07013086533541807,0.03907960969229696,0.04565564934460327,85.92174428485451,80.04174428485452,48.6602375131092,42.7802375131092,56.55148509587675,50.67148509587675,29.37025918897776,29.37025918897776,28.643204311210557,28.643204311210557,4.24,-0.94,-1.29,0.49
235,19910830,1,0.0287423284337735,0.0201931115278658,0.02959307793395148,38.01502319541804,32.495023195418035,27.7559629083288,22.2359629083288,39.03592259563164,33.515922595631636,-1.02089940021348,-1.02089940021348,-11.87216945167176,-11.87216945167176,2.32,1.6,-0.8,0.46
236,19910930,1,-0.021144002240115065,-0.012866378542879095,-0.009321060135284177,-21.8588934641262,-27.3788934641262,-11.92574502744312,-17.44574502744312,-7.671362938329121,-13.19136293832912,-14.18753052579696,-14.18753052579696,-6.34910384268156,-6.34910384268156,-1.59,1.63,-1,0.46
237,19911031,1,0.017342388496361143,0.014026786462631858,0.023328300816267092,22.56269101315152,17.522691013151523,18.58396857267636,13.54396857267636,29.745785797038604,24.705785797038605,-7.18309478388708,-7.18309478388708,-10.94154717304776,-10.94154717304776,1.28,0.89,-0.48,0.42
238,19911129,1,-0.028620670716455156,-0.04314439484170974,-0.052530294846025234,-29.096991448667282,-33.77699144866728,-46.525460398972676,-51.205460398972676,-57.78854040415128,-62.46854040415128,28.691548955484002,28.691548955484002,51.7638822404358,51.7638822404358,-4.19,-0.48,-1.92,0.39
239,19911231,1,0.07997399455999,0.10822366402797275,0.12563549926509449,99.45210261567432,94.89210261567432,133.3517059772537,128.79170597725368,154.24590826179974,149.68590826179974,-54.79380564612528,-54.79380564612528,-77.3713633884042,-77.3713633884042,10.83,-2.25,-4.04,0.38
240,19920131,1,-0.015588780531143836,0.004722106555616359,-0.0243122262608958,-17.83822983563568,-21.918229835635678,6.53483466847644,2.4548346684764395,-28.306364711337963,-32.38636471133796,10.468134875702278,10.468134875702278,-30.66022826603772,-30.66022826603772,-0.59,8.46,4.53,0.34
241,19920228,1,0.014964153921589042,0.011071768746584746,0.0001789547941494097,20.560021582262518,17.20002158226252,15.88915937225736,12.52915937225736,2.81778262933488,-0.5422173706651203,17.74223895292752,17.74223895292752,-7.5213387078160805,-7.5213387078160805,1.09,0.88,6.38,0.28
242,19920331,1,-0.009494032004597445,-0.033898760096634936,-0.02054255389272969,-7.06383407651256,-11.14383407651256,-36.34950778695756,-40.42950778695756,-20.322060342271197,-24.4020603422712,13.25822626575864,13.25822626575864,34.114335021756,34.114335021756,-2.65,-1.02,3.67,0.34
243,19920430,1,0.03371729025614828,0.009244877768442829,0.0204765449286103,43.04881444684609,39.20881444684609,13.68191946159948,9.84191946159948,27.15992005380048,23.31992005380048,15.88889439304548,15.88889439304548,-8.15140556539644,-8.15140556539644,1.08,-6.1,4.32,0.32
244,19920529,1,0.010429843062674768,0.010651381423234737,-0.016514460449862607,15.09830808840888,11.738308088408878,15.364154121080881,12.00415412108088,-17.23485612663588,-20.59485612663588,32.33316421504476,32.33316421504476,40.526935137405474,40.526935137405474,0.3,0.39,1.25,0.28
245,19920630,1,-0.020518624379536582,-0.027616126683586765,-0.005159364194527326,-21.186415110848277,-25.026415110848276,-29.70341787570852,-33.54341787570852,-2.75530288883724,-6.5953028888372405,-18.43111222201104,-18.43111222201104,-13.49842898019612,-13.49842898019612,-2.34,-3.1,3.39,0.32
246,19920731,1,0.04555249970965714,0.034108886350580764,0.03863895001315075,58.08912384859055,54.369123848590554,44.35678781769888,40.63678781769888,49.79286421278288,46.07286421278288,8.29625963580756,8.29625963580756,51.51739792446912,51.51739792446912,3.77,-0.43,-0.53,0.31
247,19920831,1,-0.020947505579541396,-0.021803754821825495,-0.03010645732075337,-22.574729115378478,-25.69472911537848,-23.602228206119403,-26.722228206119404,-33.56547120483276,-36.68547120483276,10.99074208945428,10.99074208945428,61.692158704691046,61.692158704691046,-2.38,-0.11,-1.05,0.26
248,19920930,1,0.0005686260789709409,0.009957597767038499,0.019732781438767725,3.239169476583,0.11916947658300003,14.50593550226412,11.385935502264118,26.23615590833916,23.11615590833916,-22.996986431756042,-22.996986431756042,-15.40121789360292,-15.40121789360292,1.19,0.55,-0.24,0.26
249,19921030,1,-0.022960560212008152,0.009781553701488373,0.014003366962210533,-22.44990825724464,-25.209908257244642,16.84062843895116,14.08062843895116,21.906804351817684,19.146804351817682,-44.35671260906232,-44.35671260906232,-4.3696300253674805,-4.3696300253674805,1.02,2.05,-2.09,0.23
250,19921130,1,0.008257877763582057,0.03724424521310567,0.05959609027325925,13.29689156612196,10.53689156612196,48.08053250555028,45.32053250555028,74.9027465777346,72.1427465777346,-61.60585501161264,-61.60585501161264,-57.56119978248228,-57.56119978248228,4.13,3.7,-1.47,0.23
251,19921231,1,0.01495022616769276,0.010858253290254843,0.026897986327892583,19.62922284387744,16.26922284387744,14.718855390951841,11.358855390951842,33.96653503611719,30.606535036117194,-14.337312192239759,-14.337312192239759,-13.38136726347588,-13.38136726347588,1.53,1.65,2.52,0.28
252,19930129,1,-0.0002804092176419844,0.007701257178473288,0.008947789726537536,3.8799530709447603,1.11995307094476,13.45795274628312,10.69795274628312,14.953791803960282,12.193791803960282,-11.073838733015402,-11.073838733015402,-6.887277033484801,-6.887277033484801,0.93,2.05,5.89,0.23
253,19930226,1,0.02245072669297783,-0.004403342395985188,0.014478718921638857,29.4618804349344,26.8218804349344,-2.76300247182108,-5.403002471821081,19.8954711093276,17.2554711093276,9.566409325606681,9.566409325606681,28.228139399610004,28.228139399610004,0.13,-3.43,6.45,0.22
254,19930331,1,0.022230710082548337,0.02204562109748779,0.027036265933863834,28.35400094601828,25.35400094601828,28.13189416394556,25.13189416394556,34.12066796759688,31.12066796759688,-5.766667021578479,-5.766667021578479,1.9474651083978,1.9474651083978,2.3,0.25,1.27,0.25
255,19930430,1,0.0006524642840575997,-0.03957592320173659,-0.02135685305168981,4.969977378133559,2.0899773781335593,-43.304087604819365,-46.18408760481937,-21.4412034247632,-24.321203424763198,26.411180802896876,26.411180802896876,-23.58662089304088,-23.58662089304088,-3.05,-0.68,2.64,0.24
256,19930528,1,0.010477930835616803,0.02850008928203241,0.0401658513156334,15.911486404686958,13.271486404686957,37.53807654038568,34.89807654038568,51.536990980706875,48.896990980706875,-35.62550457601979,-35.62550457601979,-11.88597245103144,-11.88597245103144,2.88,1.96,-3.42,0.22
257,19930630,1,0.014473049428240401,-0.0027203905485381676,0.014663915311429567,18.19983684509532,15.19983684509532,-2.43229112703876,-5.43229112703876,18.42887590492236,15.42887590492236,-0.22903905982692,-0.22903905982692,27.122109573566522,27.122109573566522,0.31,-0.3,2.62,0.25
258,19930730,1,0.010359497522243204,-0.013947533564902552,0.019841794504536266,14.094598689893278,11.214598689893279,-15.073838614681561,-17.953838614681562,25.47335506864488,22.593355068644883,-11.3787563787516,-11.3787563787516,-16.0036128401442,-16.0036128401442,-0.34,0.95,3.26,0.24
259,19930831,1,0.024478826172384633,0.0430207493078188,0.03337280387520088,31.86594088783044,28.86594088783044,54.11624865035136,51.11624865035136,42.53871413120988,39.53871413120988,-10.67277324337944,-10.67277324337944,-6.571521273157919,-6.571521273157919,3.72,0.32,-0.44,0.25
260,19930930,1,-0.01455934225563522,-0.0038531942822663677,0.017230147522369794,-15.81375214322652,-18.93375214322652,-2.96637457518384,-6.08637457518384,22.33363559037948,19.21363559037948,-38.147387733605996,-38.147387733605996,-28.67643496315812,-28.67643496315812,-0.12,3.12,-0.48,0.26
261,19931029,1,0.019721987936664215,0.02511906034707761,-0.019056883658736826,28.63190276537616,25.99190276537616,35.10838965787224,32.46838965787224,-17.90274314910492,-20.542743149104922,46.534645914481196,46.534645914481196,51.662811096914396,51.662811096914396,1.41,1.44,-1.56,0.22
262,19931130,1,-0.019552117376196478,-0.016321541374602466,-0.026521718674215093,-20.165837554732438,-23.165837554732438,-16.28914635281964,-19.28914635281964,-28.529359112354758,-31.529359112354758,8.363521557622319,8.363521557622319,14.253232419156719,14.253232419156719,-1.89,-1.43,-0.26,0.25
263,19931231,1,0.028139532036080085,0.022212516118680293,0.0015470176667325094,36.23319186795372,33.47319186795372,29.12077276707396,26.360772767073957,4.3221746247366,1.5621746247365995,31.911017243217,31.911017243217,3.91563636929676,3.91563636929676,1.65,1.22,0.58,0.23
264,19940131,1,0.011889628468622918,0.04018925692392868,0.033575547815537614,14.267554162347478,11.267554162347478,48.227108308714314,45.227108308714314,40.29065737864512,37.29065737864512,-26.023103216297518,-26.023103216297518,-8.80051456608828,-8.80051456608828,2.87,0.13,2.09,0.25
265,19940228,1,-0.04278392184567676,-0.022525404464184367,-0.020279677425430822,-48.05977661809308,-50.579776618093085,-23.7495557603022,-26.2695557603022,-21.054683313798,-23.574683313798,-27.00509330429508,-27.00509330429508,18.39772267661412,18.39772267661412,-2.56,2.72,-1.41,0.21
266,19940331,1,-0.04993246501655827,-0.04998689686050465,-0.03983052691217841,-56.64697437978792,-59.88697437978792,-56.712292592523596,-59.9522925925236,-44.52464865453216,-47.76464865453216,-12.12232572525576,-12.12232572525576,-2.05428543338676,-2.05428543338676,-4.78,-0.97,1.33,0.27
267,19940429,1,0.007467619189292294,0.007239616809896647,0.024412031180645884,9.77691461110704,6.53691461110704,9.5033117558322,6.2633117558322,30.11020900073136,26.870209000731357,-20.3332943896242,-20.3332943896242,-6.928839584357399,-6.928839584357399,0.68,-0.92,1.68,0.27
268,19940531,1,-0.019315515198826134,0.004952609238539205,0.03087744183453147,-20.73296606467812,-24.45296606467812,8.388783260160121,4.668783260160121,39.49858237535088,35.77858237535088,-60.231548440029115,-60.231548440029115,18.80628469308096,18.80628469308096,0.58,-2.02,0.17,0.31
269,19940630,1,-0.03471864032170411,-0.02962573276824026,-0.0269261223594583,-38.40813109790928,-42.12813109790928,-32.29664203375272,-36.01664203375272,-29.05710954321432,-32.77710954321432,-9.35102155469496,-9.35102155469496,7.1097636132884405,7.1097636132884405,-3.03,-0.48,1.68,0.31
270,19940729,1,0.038403199489968676,0.027856004497429296,0.024486283303987194,50.14063451980824,46.78063451980824,37.48400052876096,34.12400052876096,33.44033509663044,30.080335096630442,16.700299423177682,16.700299423177682,11.62890917462064,11.62890917462064,2.82,-1.77,0.97,0.28
271,19940831,1,0.019403701527621567,0.047285361159918556,0.02570861189308952,28.13619385470924,23.696193854709243,61.59418541346552,57.15418541346552,35.70208629327072,31.26208629327072,-7.56589243856148,-7.56589243856148,-11.86629483408696,-11.86629483408696,4.01,1.44,-3.45,0.37
272,19940930,1,-0.019408536362189855,-0.015725534362217162,-0.05134675691020361,-20.874136252077356,-25.314136252077354,-16.45453385211012,-20.894533852110122,-59.200000909693806,-63.6400009096938,38.325864657616435,38.325864657616435,30.296840219929443,30.296840219929443,-2.31,2.67,-1.81,0.37
273,19941031,1,0.00329907121867738,0.022036230009565408,0.0017074825063310528,4.76263629965328,0.20263629965327912,27.24722684871888,22.68722684871888,2.8527298448376004,-1.7072701551624,1.90990645481556,1.90990645481556,16.08633000674028,16.08633000674028,1.34,-2.2,-2.36,0.38
274,19941130,1,-0.032832041986936136,-0.038504074259241294,-0.055587018459668666,-36.1855989787008,-40.6255989787008,-42.99203770546692,-47.43203770546692,-63.4915707459798,-67.9315707459798,27.305971767278997,27.305971767278997,40.6373292356256,40.6373292356256,-4.04,-0.17,-0.05,0.37
275,19941230,1,0.029694120327129543,0.005105066728819992,0.011994636816651043,38.03614866491832,32.75614866491832,8.5292843469468,3.2492843469468005,16.796768452344118,11.516768452344117,21.2393802125742,21.2393802125742,15.183663431341682,15.183663431341682,0.86,0.05,0.27,0.44
276,19950131,1,0.024950843759482047,0.008266401200812226,0.04584743755853868,33.138880599319684,28.098880599319685,13.11754952891592,8.07754952891592,58.2147931581876,53.1747931581876,-25.07591255886792,-25.07591255886792,5.82694644417492,5.82694644417492,1.8,-2.95,1.64,0.42
277,19950228,1,0.025737424117516172,0.03554919784462579,0.04766138287844404,34.07427771178344,29.274277711783437,45.84840618431496,41.048406184314956,60.383028224896805,55.58302822489681,-26.30875051311336,-26.30875051311336,-25.425473853498122,-25.425473853498122,3.63,-0.33,0.38,0.4
278,19950331,1,0.015323304877565155,0.03309347608816994,0.013190280680826874,20.77365173776992,15.253651737769921,42.09785719049556,36.57785719049556,18.21402270168396,12.69402270168396,2.55962903608584,2.55962903608584,-60.05665343576604,-60.05665343576604,2.18,-0.38,-2.05,0.46
279,19950428,1,-0.01090252010092559,0.031132046225029256,0.014034073448654729,-8.32111935920568,-13.60111935920568,42.12036023194008,36.84036023194008,21.60279290029068,16.32279290029068,-29.923912259496362,-29.923912259496362,-60.65671826104836,-60.65671826104836,2.11,-0.42,1.7,0.44
280,19950531,1,0.04089488325138322,0.024887340773573168,0.05049070063436304,51.44540140363607,44.965401403636065,32.23635043026396,25.75635043026396,62.960382263211834,56.48038226321184,-11.51498085957576,-11.51498085957576,-25.16136217501932,-25.16136217501932,2.9,-2.25,1.92,0.54
281,19950630,1,0.027856236321998084,0.029252816442309384,0.016592482142407664,35.79434749172304,30.154347491723037,37.4702436360966,31.830243636096597,22.27784247621456,16.63784247621456,13.516505015508482,13.516505015508482,37.509530838236756,37.509530838236756,2.72,3.06,-2.99,0.47
282,19950731,1,0.031370572105085835,0.04343991069666319,0.031478489508503654,39.2194896757092,33.8194896757092,53.702695985601956,48.30269598560196,39.34899055981056,33.94899055981056,-0.12950088410136,-0.12950088410136,-9.26420287286112,-9.26420287286112,3.72,2.23,-2.24,0.45
283,19950831,1,0.00965910389781508,-0.004294546349146305,0.03289258704964802,13.95003345850524,8.310033458505242,-2.79434683784832,-8.43434683784832,41.830213240704715,36.190213240704715,-27.880179782199477,-27.880179782199477,-84.49786203565296,-84.49786203565296,0.55,1.83,1.93,0.47
284,19950929,1,0.051663152931519615,0.02559094694195637,0.04966157562301643,63.56543688603793,58.40543688603793,32.27878969856208,27.11878969856208,61.1635441158342,56.0035441158342,2.4018927702037196,2.4018927702037196,-23.2164141851712,-23.2164141851712,3.35,-2.07,-0.95,0.43
285,19951031,1,-0.009399023886807347,-0.01416136716280318,-0.023727124909476413,-8.14362291629148,-13.783622916291481,-13.85843484748644,-19.49843484748644,-25.3373441434944,-30.9773441434944,17.1937212272028,17.1937212272028,11.81227235682864,11.81227235682864,-1.52,-3.95,-0.09,0.47
286,19951130,1,0.03820892747698463,0.03812564177911586,0.05862446983139831,47.41423088769084,42.37423088769084,47.31428805024828,42.27428805024828,71.91288171298716,66.87288171298715,-24.49865082529632,-24.49865082529632,-18.633675291726842,-18.633675291726842,3.95,-0.83,0.34,0.42
287,19951229,1,0.03238527563156549,0.00642606918413058,0.013139377800143796,40.42381416711757,34.54381416711757,9.27276643019568,3.392766430195681,17.328736769411517,11.448736769411518,23.09507739770592,23.09507739770592,17.710434458825038,17.710434458825038,1.03,0.37,1.41,0.49
288,19960131,1,0.033989720914966236,0.02061281777010731,0.013867143479100504,47.02548186209196,41.865481862091954,30.973198088261277,25.813198088261277,22.87838893905312,17.71838893905312,24.14709292303884,24.14709292303884,2.02775043716208,2.02775043716208,2.26,-2.48,0.4,0.43
289,19960229,1,-0.01272137123475154,0.02213139130664841,0.008846451499780908,-12.93856080167592,-17.61856080167592,28.88475424800384,24.20475424800384,12.94282647976284,8.26282647976284,-25.881387281438883,-25.881387281438883,-45.86909987523024,-45.86909987523024,1.33,2.06,-2.33,0.39
290,19960329,1,-0.006182079536471068,0.008560114747283128,0.02194333686803672,-3.5475277018298406,-8.22752770182984,14.14310543867508,9.46310543867508,30.202971983579395,25.522971983579396,-33.75049968540924,-33.75049968540924,-56.055257992837326,-56.055257992837326,0.73,1.31,1.27,0.39
291,19960430,1,-0.010622542605692767,0.023291853978819842,0.027410086851146008,-8.11682604644556,-13.63682604644556,32.580449854969565,27.060449854969566,37.522329301760884,32.00232930176088,-45.63915534820644,-45.63915534820644,18.47754026081688,18.47754026081688,2.06,4.87,-4.02,0.46
292,19960531,1,0.03213195967735336,0.023167741237024978,0.024176445884976396,40.86456557823084,35.82456557823084,30.10750344983688,25.06750344983688,31.31794902737856,26.27794902737856,9.54661655085228,9.54661655085228,22.26193382809812,22.26193382809812,2.36,3.16,-1.4,0.42
293,19960628,1,0.01088715598727863,-0.010650491229356837,-0.0055778767414190415,15.36637746606408,10.566377466064079,-10.4787991938984,-15.2787991938984,-4.3916618083730405,-9.191661808373041,19.75803927443712,19.75803927443712,-20.18236481803392,-20.18236481803392,-1.14,-3.64,1.92,0.4
294,19960731,1,-0.05740350089196328,-0.0654210445329354,-0.03448029631912637,-66.58681753493784,-71.98681753493784,-76.20786990410437,-81.60786990410438,-39.07897204753356,-44.47897204753356,-27.507845487404282,-27.507845487404282,-8.46425474168772,-8.46425474168772,-5.97,-3.58,4.37,0.45
295,19960830,1,0.02249878522019753,0.02682480387506047,0.04446277776348656,28.5272046846192,23.607204684619198,33.71842707045468,28.79842707045468,54.88399573656599,49.96399573656599,-26.3567910519468,-26.3567910519468,-29.05154652304812,-29.05154652304812,2.76,2.29,-0.6,0.41
296,19960930,1,0.04273951976186445,0.0525706435051238,0.04772792104381979,55.104217607367126,49.824217607367125,66.9015660992784,61.6215660992784,61.0902991457136,55.8102991457136,-5.986081538346361,-5.986081538346361,18.169007235899397,18.169007235899397,5.02,-0.8,-3.77,0.44
297,19961031,1,0.02106502113194507,0.01240580308825297,0.0033249456299802417,29.08271781236052,24.04271781236052,18.691656159929998,13.651656159929999,7.794627210002759,2.7546272100027593,21.288090602357762,21.288090602357762,22.05598989406464,22.05598989406464,0.86,-4.11,4.8,0.42
298,19961129,1,0.047208690604755806,0.07495940999275723,0.04549422286693589,60.44309623518852,55.52309623518852,93.74395950079021,88.82395950079021,58.385734949804636,53.465734949804634,2.05736128538388,2.05736128538388,26.795418349885082,26.795418349885082,6.25,-3.59,0.16,0.41
